¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
Âù·Ë°Ï,112,1,0·³,17,10,27
Âù·Ë°Ï,112,1,1·³,12,9,21
Âù·Ë°Ï,112,1,2·³,8,16,24
Âù·Ë°Ï,112,1,3·³,13,18,31
Âù·Ë°Ï,112,1,4·³,9,13,22
Âù·Ë°Ï,112,1,5·³,14,15,29
Âù·Ë°Ï,112,1,6·³,23,11,34
Âù·Ë°Ï,112,1,7·³,20,14,34
Âù·Ë°Ï,112,1,8·³,19,17,36
Âù·Ë°Ï,112,1,9·³,17,14,31
Âù·Ë°Ï,112,1,10·³,21,19,40
Âù·Ë°Ï,112,1,11·³,13,14,27
Âù·Ë°Ï,112,1,12·³,10,13,23
Âù·Ë°Ï,112,1,13·³,25,19,44
Âù·Ë°Ï,112,1,14·³,21,17,38
Âù·Ë°Ï,112,1,15·³,38,22,60
Âù·Ë°Ï,112,1,16·³,24,22,46
Âù·Ë°Ï,112,1,17·³,22,32,54
Âù·Ë°Ï,112,1,18·³,28,26,54
Âù·Ë°Ï,112,1,19·³,40,23,63
Âù·Ë°Ï,112,1,20·³,43,33,76
Âù·Ë°Ï,112,1,21·³,28,40,68
Âù·Ë°Ï,112,1,22·³,43,39,82
Âù·Ë°Ï,112,1,23·³,35,30,65
Âù·Ë°Ï,112,1,24·³,35,40,75
Âù·Ë°Ï,112,1,25·³,53,30,83
Âù·Ë°Ï,112,1,26·³,45,51,96
Âù·Ë°Ï,112,1,27·³,37,55,92
Âù·Ë°Ï,112,1,28·³,49,43,92
Âù·Ë°Ï,112,1,29·³,47,46,93
Âù·Ë°Ï,112,1,30·³,42,33,75
Âù·Ë°Ï,112,1,31·³,46,41,87
Âù·Ë°Ï,112,1,32·³,45,32,77
Âù·Ë°Ï,112,1,33·³,38,38,76
Âù·Ë°Ï,112,1,34·³,40,38,78
Âù·Ë°Ï,112,1,35·³,35,28,63
Âù·Ë°Ï,112,1,36·³,36,25,61
Âù·Ë°Ï,112,1,37·³,36,35,71
Âù·Ë°Ï,112,1,38·³,48,32,80
Âù·Ë°Ï,112,1,39·³,44,43,87
Âù·Ë°Ï,112,1,40·³,58,53,111
Âù·Ë°Ï,112,1,41·³,48,39,87
Âù·Ë°Ï,112,1,42·³,64,51,115
Âù·Ë°Ï,112,1,43·³,68,38,106
Âù·Ë°Ï,112,1,44·³,67,63,130
Âù·Ë°Ï,112,1,45·³,79,44,123
Âù·Ë°Ï,112,1,46·³,62,59,121
Âù·Ë°Ï,112,1,47·³,50,36,86
Âù·Ë°Ï,112,1,48·³,58,36,94
Âù·Ë°Ï,112,1,49·³,84,36,120
Âù·Ë°Ï,112,1,50·³,70,55,125
Âù·Ë°Ï,112,1,51·³,84,43,127
Âù·Ë°Ï,112,1,52·³,94,58,152
Âù·Ë°Ï,112,1,53·³,85,54,139
Âù·Ë°Ï,112,1,54·³,100,64,164
Âù·Ë°Ï,112,1,55·³,98,48,146
Âù·Ë°Ï,112,1,56·³,101,52,153
Âù·Ë°Ï,112,1,57·³,110,57,167
Âù·Ë°Ï,112,1,58·³,98,65,163
Âù·Ë°Ï,112,1,59·³,97,81,178
Âù·Ë°Ï,112,1,60·³,108,49,157
Âù·Ë°Ï,112,1,61·³,101,60,161
Âù·Ë°Ï,112,1,62·³,96,64,160
Âù·Ë°Ï,112,1,63·³,101,62,163
Âù·Ë°Ï,112,1,64·³,96,67,163
Âù·Ë°Ï,112,1,65·³,80,45,125
Âù·Ë°Ï,112,1,66·³,91,68,159
Âù·Ë°Ï,112,1,67·³,79,71,150
Âù·Ë°Ï,112,1,68·³,71,58,129
Âù·Ë°Ï,112,1,69·³,73,65,138
Âù·Ë°Ï,112,1,70·³,73,63,136
Âù·Ë°Ï,112,1,71·³,65,56,121
Âù·Ë°Ï,112,1,72·³,66,54,120
Âù·Ë°Ï,112,1,73·³,55,65,120
Âù·Ë°Ï,112,1,74·³,29,44,73
Âù·Ë°Ï,112,1,75·³,48,29,77
Âù·Ë°Ï,112,1,76·³,30,25,55
Âù·Ë°Ï,112,1,77·³,21,32,53
Âù·Ë°Ï,112,1,78·³,37,42,79
Âù·Ë°Ï,112,1,79·³,28,34,62
Âù·Ë°Ï,112,1,80·³,32,45,77
Âù·Ë°Ï,112,1,81·³,31,51,82
Âù·Ë°Ï,112,1,82·³,31,39,70
Âù·Ë°Ï,112,1,83·³,27,45,72
Âù·Ë°Ï,112,1,84·³,20,40,60
Âù·Ë°Ï,112,1,85·³,21,36,57
Âù·Ë°Ï,112,1,86·³,24,34,58
Âù·Ë°Ï,112,1,87·³,21,45,66
Âù·Ë°Ï,112,1,88·³,12,30,42
Âù·Ë°Ï,112,1,89·³,16,38,54
Âù·Ë°Ï,112,1,90·³,13,20,33
Âù·Ë°Ï,112,1,91·³,9,16,25
Âù·Ë°Ï,112,1,92·³,7,15,22
Âù·Ë°Ï,112,1,93·³,2,16,18
Âù·Ë°Ï,112,1,94·³,8,3,11
Âù·Ë°Ï,112,1,95·³,1,9,10
Âù·Ë°Ï,112,1,96·³,4,4,8
Âù·Ë°Ï,112,1,97·³,0,4,4
Âù·Ë°Ï,112,1,98·³,1,3,4
Âù·Ë°Ï,112,1,99·³,2,4,6
Âù·Ë°Ï,112,1,100·³¥H¤W,0,3,3
Á`­p,,,,4424,3681,8105


              
